time,time_raw,flux
54967.5368439,54967.5368439,135.15520552918937
54967.5572784,54967.5572784,-98.5133115813235
54967.577713,54967.577713,-226.15776782667217
54967.5981476,54967.5981476,-97.94910141378874
54967.618582,54967.618582,84.15841531598349
54967.6390166,54967.6390166,145.3188656223237
54967.6594512,54967.6594512,38.84135666902566
54967.6798858,54967.6798858,-148.42676642857367
54967.7003203,54967.7003203,-224.12328489460236
54967.7207549,54967.7207549,-464.5655294485614
54967.7411895,54967.7411895,-713.1420511604828
54967.7616239,54967.7616239,-694.1752994301879
54967.7820585,54967.7820585,-507.7075890015516
54967.802493100004,54967.802493100004,-322.83947851003654
54967.8229277,54967.8229277,-281.6157303570792
54967.8433621,54967.8433621,-388.78647379933255
54967.8637968,54967.8637968,-471.2867364735866
54967.8842313,54967.8842313,-545.3966196914087
54967.9046659,54967.9046659,-611.4520431587954
54967.9251003,54967.9251003,-375.24788176278093
54967.945535,54967.945535,-277.05713492425303
54967.9659696,54967.9659696,127.065997941562
54967.986404,54967.986404,407.4105524996691
54968.0068387,54968.0068387,508.5449054232462
54968.0272732,54968.0272732,687.7894192725075
54968.0477077,54968.0477077,580.8209725625956
54968.0681422,54968.0681422,253.00245368915216
54968.0885769,54968.0885769,131.26191862681247
54968.1090113,54968.1090113,196.20269320598078
54968.1294459,54968.1294459,269.7529507007139
54968.1498805,54968.1498805,196.17597652847292
54968.1703151,54968.1703151,98.02384254603604
54968.1907495,54968.1907495,51.76994044632976
54968.2111841,54968.2111841,151.6969416823548
54968.2316187,54968.2316187,277.98096647143893
54968.2520532,54968.2520532,451.7414930137489
54968.2724877,54968.2724877,582.4011418128082
54968.2929222,54968.2929222,576.2625575629563
54968.3133568,54968.3133568,573.2558392456212
54968.3337914,54968.3337914,578.857425875799
54968.3542258,54968.3542258,479.1055171813336
54968.3746605,54968.3746605,193.03781637496098
54968.395095,54968.395095,78.95851351723988
54968.4155296,54968.4155296,131.64247729913234
54968.435964,54968.435964,111.28584423154034
54968.4563987,54968.4563987,219.30937638530577
54968.4768332,54968.4768332,457.37729816292904
54968.4972677,54968.4972677,607.6626140614395
54968.5177023,54968.5177023,498.3307829557834
54968.5381369,54968.5381369,228.01239003612892
54968.5585713,54968.5585713,-68.92737556153878
54968.5790059,54968.5790059,-295.24365876674966
54968.5994405,54968.5994405,29.634455656431335
54968.619875,54968.619875,286.443624822957
54968.6403095,54968.6403095,84.57956474533506
54968.6607442,54968.6607442,-38.673805302254344
54968.6811787,54968.6811787,-153.72776475864464
54968.7016132,54968.7016132,-66.05866303132444
54968.7220477,54968.7220477,-127.01585911701892
54968.7424824,54968.7424824,-233.4398587048035
54968.7629168,54968.7629168,-172.64545634309906
54968.7833514,54968.7833514,211.37525091189258
54968.803786,54968.803786,573.937690964426
54968.8242205,54968.8242205,815.8724356021792
54968.844655,54968.844655,847.3834829972909
54968.8650896,54968.8650896,635.6602813509481
54968.8855241,54968.8855241,239.181253404128
54968.9059587,54968.9059587,4.590856842456176
54968.9263932,54968.9263932,-130.316888486687
54968.9468277,54968.9468277,-124.19397503139908
54968.9672623,54968.9672623,337.0768875502234
54968.9876969,54968.9876969,830.0582527432487
54969.0081313,54969.0081313,1017.2658968947251
54969.028566,54969.028566,943.4867648621811
54969.0490005,54969.0490005,950.6255983075896
54969.069435,54969.069435,751.0427807766455
54969.0898695,54969.0898695,534.6733786915811
54969.1103042,54969.1103042,434.90388357733787
54969.1307387,54969.1307387,176.44734725286133
54969.1511732,54969.1511732,209.7602317983425
54969.1716078,54969.1716078,127.4380864657281
54969.1920423,54969.1920423,137.59833959033733
54969.2124768,54969.2124768,182.8929352040576
54969.2329113,54969.2329113,-4.407929935053097
54969.253346,54969.253346,-53.42631070565302
54969.2737804,54969.2737804,83.97219684297684
54969.294215,54969.294215,-14.988631845110074
54969.3146496,54969.3146496,-343.0818409930048
54969.3350841,54969.3350841,-487.7026232621415
54969.3555186,54969.3555186,-419.4869674236237
54969.3759532,54969.3759532,-294.0708720756263
54969.3963877,54969.3963877,-208.95200113006428
54969.4168223,54969.4168223,219.89977798525558
54969.4372568,54969.4372568,278.7133759341588
54969.4576914,54969.4576914,166.3204911409913
54969.4781259,54969.4781259,42.93073052111063
54969.4985604,54969.4985604,-2.9271851714674924
54969.518995,54969.518995,-61.62039854842983
54969.5394295,54969.5394295,-60.904226256118605
54969.5598641,54969.5598641,-193.68290240999949
54969.5802986,54969.5802986,-327.1665221382211
54969.6007332,54969.6007332,-242.68849077107086
54969.6211677,54969.6211677,-209.2988871876692
54969.6416022,54969.6416022,-149.0137669668201
54969.6620368,54969.6620368,101.55654611818069
54969.6824713,54969.6824713,119.86963427155743
54969.7029059,54969.7029059,184.4255207333876
54969.7233404,54969.7233404,62.263375890835285
54969.7437749,54969.7437749,-12.442422069252022
54969.7642095,54969.7642095,15.47989404153897
54969.7846441,54969.7846441,-142.87700661323785
54969.8050785,54969.8050785,-263.68206755233484
54969.8255131,54969.8255131,-30.374719231612083
54969.8459477,54969.8459477,59.30726208376638
54969.8663822,54969.8663822,241.3675110859955
54969.8868167,54969.8868167,489.42548406065674
54969.9072513,54969.9072513,316.7374138656495
54969.9276859,54969.9276859,95.34706672923559
54969.9481203,54969.9481203,-108.32555847157772
54969.9685549,54969.9685549,69.6230410875728
54969.9889895,54969.9889895,446.27082552293723
54970.0094239,54970.0094239,566.4485311044313
54970.0298585,54970.0298585,567.5388434372239
54970.0502931,54970.0502931,651.4644570825363
54970.0707275,54970.0707275,364.7438886240717
54970.0911621,54970.0911621,269.8295151989971
54970.1115967,54970.1115967,307.98017458699036
54970.1320312,54970.1320312,596.9672406713219
54970.1524657,54970.1524657,703.2531880437203
54970.1729003,54970.1729003,609.1007749137178
54970.1933349,54970.1933349,263.3320600336772
54970.2137693,54970.2137693,274.2710810584007
54970.2342039,54970.2342039,389.97904875477457
54970.2546383,54970.2546383,444.3094728998592
54970.275073,54970.275073,394.29865322559607
54970.2955075,54970.2955075,383.54923915018907
54970.3159419,54970.3159419,466.2573665111572
54970.3363766,54970.3363766,375.11455794670076
54970.3568111,54970.3568111,193.54568261170462
54970.3772447,54970.3772447,19.779338404833496
54970.3976801,54970.3976801,-153.98626448012593
54970.4181147,54970.4181147,-119.91118800702188
54970.4385493,54970.4385493,44.823921730458615
54970.4589837,54970.4589837,171.98612270813615
54970.4794184,54970.4794184,358.19284732260337
54970.4998529,54970.4998529,181.2959204750745
54970.5202873,54970.5202873,1.8310169711360302
54970.5407219,54970.5407219,-150.9043699789497
54970.5611565,54970.5611565,-249.84969925299828
54970.5815909,54970.5815909,-417.1861763976164
54970.6020255,54970.6020255,-604.9151980772015
54970.6224601,54970.6224601,-684.4405469609335
54970.6428947,54970.6428947,-776.4177237366195
54970.6633291,54970.6633291,-977.7761252000355
54970.6837636,54970.6837636,-994.6638243482384
54970.7041983,54970.7041983,-706.8738196977276
54970.7246327,54970.7246327,-363.8492105454317
54970.7450673,54970.7450673,-229.87797256642267
54970.7655019,54970.7655019,-192.00420174236342
54970.7859363,54970.7859363,-338.47053086138175
54970.8063709,54970.8063709,-336.3614889022009
54970.8268053,54970.8268053,-271.87386240469397
54970.8472399,54970.8472399,-225.51548287476413
54970.8676745,54970.8676745,-13.010373243835001
54970.888109,54970.888109,158.4460968906414
54970.9085434,54970.9085434,223.73203944309014
54970.9289781,54970.9289781,-31.153535248318434
54970.9494126,54970.9494126,-214.6551088366537
54970.9698471,54970.9698471,-393.21716532592734
54970.9902817,54970.9902817,-359.0647116153302
54971.0107162,54971.0107162,-244.27770874624176
54971.0311507,54971.0311507,-238.99192383136105
54971.0515852,54971.0515852,-59.805966776399146
54971.0720198,54971.0720198,88.18007378843501
54971.0924544,54971.0924544,146.24898978065355
54971.1128888,54971.1128888,-103.37226813973658
54971.1333234,54971.1333234,-307.745368661552
54971.153758,54971.153758,-231.48652619529312
54971.1741924,54971.1741924,-39.19309726443036
54971.194626899996,54971.194626899996,-309.9611480364999
54971.2150616,54971.2150616,-546.2865478676304
54971.2354961,54971.2354961,-503.8017641379495
54971.2559306,54971.2559306,-273.6588539210622
54971.2763652,54971.2763652,62.33306025744692
54971.2967997,54971.2967997,407.58146543396185
54971.3172342,54971.3172342,732.3632675545743
54971.3376687,54971.3376687,902.0924311179251
54971.3581033,54971.3581033,825.1312356604941
54971.3785379,54971.3785379,596.6843544767413
54971.3989723,54971.3989723,217.7530727821397
54971.4194069,54971.4194069,216.16467961078106
54971.4398415,54971.4398415,442.72317676060123
54971.4602759,54971.4602759,519.469072563651
54971.4807104,54971.4807104,551.0416908473188
54971.5011451,54971.5011451,500.61647084852
54971.5215795,54971.5215795,219.03425640613338
54971.542014,54971.542014,-115.07504289097922
54971.5624486,54971.5624486,-525.8890857509776
54971.5828831,54971.5828831,-763.8127598296157
54971.6033176,54971.6033176,-537.8717735750491
54971.6237522,54971.6237522,-218.62247420538304
54971.6441867,54971.6441867,-124.27656352132183
54971.6646212,54971.6646212,-312.6824821815601
54971.6850557,54971.6850557,-689.5198439512137
54971.7054902,54971.7054902,-938.5018445418604
54971.7259248,54971.7259248,-1161.2155530244254
54971.7463593,54971.7463593,-1020.638328416909
54971.7667938,54971.7667938,-624.7466378142307
54971.7872284,54971.7872284,-438.1281114548045
54971.8076629,54971.8076629,-347.8766196428619
54971.8280974,54971.8280974,-568.396801821435
54971.8485319,54971.8485319,-757.7799263781876
54971.8689665,54971.8689665,-691.8072709243988
54971.8894011,54971.8894011,-350.3820001591309
54971.9098355,54971.9098355,17.27417861792601
54971.9302701,54971.9302701,355.71999380584225
54971.9507047,54971.9507047,544.9277826057611
54971.9711391,54971.9711391,406.02674029198994
54971.9915736,54971.9915736,319.021786643483
54972.0120082,54972.0120082,204.3743876951562
54972.0324427,54972.0324427,439.68062214159767
54972.0528772,54972.0528772,530.8265397858469
54972.0733118,54972.0733118,434.29509893063977
54972.0937463,54972.0937463,201.25251942787207
54972.1141808,54972.1141808,63.117505590573046
54972.1346153,54972.1346153,200.28984578242407
54972.1550498,54972.1550498,259.7061941296484
54972.1754844,54972.1754844,358.31728381086475
54972.1959189,54972.1959189,338.79985988207375
54972.2163533,54972.2163533,160.99538231760886
54972.236788,54972.236788,-222.4318793960059
54972.2572225,54972.2572225,-326.67329901041523
54972.2776569,54972.2776569,-439.17378391907636
54972.2980915,54972.2980915,-231.51575625400997
54972.3185261,54972.3185261,-108.15345969513677
54972.3389606,54972.3389606,-132.6503557439117
54972.359395,54972.359395,-146.96193972882674
54972.3798297,54972.3798297,-137.72350295037828
54972.4002642,54972.4002642,-86.83988073202582
54972.4206986,54972.4206986,-231.32827980133865
54972.4411332,54972.4411332,-269.29060088380896
54972.4615678,54972.4615678,-255.94244104704893
54972.4820022,54972.4820022,-285.0405485817946
54972.5024367,54972.5024367,2.1189782428205746
54972.5228713,54972.5228713,258.97076368127426
54972.5433058,54972.5433058,198.48591169310504
54972.5637403,54972.5637403,-240.18928857028556
54972.5841749,54972.5841749,-683.7890413382312
54972.6046094,54972.6046094,-742.0033445633478
54972.6250439,54972.6250439,-543.4823148236923
54972.6454784,54972.6454784,-226.53015965496536
54972.665913,54972.665913,54.53094957935279
54972.6863475,54972.6863475,-117.24692969649527
54972.706782,54972.706782,-147.9371609101249
54972.7272165,54972.7272165,-271.1702464230644
54972.747651,54972.747651,-230.67730334304125
54972.7680856,54972.7680856,-334.9615772602221
54972.7885201,54972.7885201,-388.21824886902823
54972.8089546,54972.8089546,-381.466515076829
54972.8293891,54972.8293891,-486.9045102812747
54972.8498237,54972.8498237,-640.7923952457224
54972.8702582,54972.8702582,-288.1070820821226
54972.8906927,54972.8906927,-174.96582584017736
54972.9111272,54972.9111272,-66.09177881889397
54972.9315618,54972.9315618,141.6934757329132
54972.9519964,54972.9519964,378.3172594526855
54972.9724308,54972.9724308,278.6198358066178
54972.9928653,54972.9928653,181.88076581848463
54973.0132997,54973.0132997,23.04787288173064
54973.0337344,54973.0337344,-215.39816324513887
54973.0541689,54973.0541689,-185.41508596937194
54973.0746034,54973.0746034,-142.8436388173488
54973.0950379,54973.0950379,-148.20486779461635
54973.1154725,54973.1154725,-246.81820763373696
54973.135907,54973.135907,-328.19033335463365
54973.1563414,54973.1563414,-440.23153932364926
54973.176776,54973.176776,-306.18978376082583
54973.1972106,54973.1972106,-245.47958530232796
54973.217645,54973.217645,-6.433443358591127
54973.2380796,54973.2380796,-29.241674412488763
54973.2585141,54973.2585141,-47.47576409217583
54973.2789485,54973.2789485,-66.24090034745727
54973.2993831,54973.2993831,69.8078032017448
54973.3198177,54973.3198177,263.0647697126869
54973.3402521,54973.3402521,337.60947462784765
54973.360685700005,54973.360685700005,316.584575328443
54973.3811211,54973.3811211,295.5601017599101
54973.4015558,54973.4015558,381.968907855305
54973.4219902,54973.4219902,392.5896711254947
54973.4424247,54973.4424247,529.645863352595
54973.4628593,54973.4628593,620.5747780996552
54973.4832938,54973.4832938,497.1578575272281
54973.5037283,54973.5037283,638.3463778933593
54973.5241627,54973.5241627,683.5032603194769
54973.5445973,54973.5445973,613.018166251576
54973.5650318,54973.5650318,418.63910670534955
54973.5854664,54973.5854664,308.2080278877402
54973.6059009,54973.6059009,539.6947680685987
54973.6263354,54973.6263354,486.5576502129004
54973.6467699,54973.6467699,308.5859985334645
54973.6672043,54973.6672043,383.6051927474074
54973.6876389,54973.6876389,655.6946048138346
54973.7080735,54973.7080735,886.6663176943227
54973.7285079,54973.7285079,959.5288841210747
54973.7489425,54973.7489425,989.7422967330801
54973.769377,54973.769377,875.4011914459285
54973.7898114,54973.7898114,834.4527735562564
54973.810246,54973.810246,944.006836364349
54973.8306806,54973.8306806,819.9250659070451
54973.8511151,54973.8511151,653.3594201149917
54973.8715495,54973.8715495,451.1862222800086
54973.891984,54973.891984,475.3852021184223
54973.9124186,54973.9124186,513.5346582592833
54973.9328531,54973.9328531,514.2282571984058
54973.9532876,54973.9532876,354.06047211615726
54973.9737222,54973.9737222,453.014150187051
54973.9941566,54973.9941566,335.70351189554293
54974.0145911,54974.0145911,117.29556385739225
54974.0350257,54974.0350257,-143.28608025238952
54974.0554602,54974.0554602,-193.90342116488353
54974.0758947,54974.0758947,-90.66981537949201
54974.0963292,54974.0963292,134.2016639020328
54974.1167637,54974.1167637,289.9052539084844
54974.1371982,54974.1371982,160.25685555826763
54974.1576327,54974.1576327,201.50509118872029
54974.1780672,54974.1780672,194.2238621071815
54974.1985018,54974.1985018,172.27278611850326
54974.2189363,54974.2189363,2.550620651500921
54974.2393707,54974.2393707,-119.64395661255341
54974.2598053,54974.2598053,-147.7371023700747
54974.2802398,54974.2802398,123.25216259137406
54974.3006743,54974.3006743,309.4678170659162
54974.3211088,54974.3211088,360.77142972512434
54974.3415434,54974.3415434,454.12226993299277
54974.3619779,54974.3619779,244.26220352105264
54974.3824123,54974.3824123,84.20443212777128
54974.4028468,54974.4028468,56.72992967133113
54974.4232814,54974.4232814,151.45085363433287
54974.443716,54974.443716,344.6038732663061
54974.4641504,54974.4641504,458.835515307558
